onset	duration	trial_type
0	10	Rest
10	2	Get Ready
12	2	Breathe In
14	2	Breathe Out
16	2	Deep Breath and Hold
18	3	Hold1
21	3	Hold2
24	3	Hold3
27	3	Hold4
30	3	Hold5
33	3	Hold6
36	10	Rest
46	2	Get Ready
48	2	Breathe In
50	2	Breathe Out
52	2	Deep Breath and Hold
54	3	Hold1
57	3	Hold2
60	3	Hold3
63	3	Hold4
66	3	Hold5
69	3	Hold6
72	10	Rest
82	2	Get Ready
84	2	Breathe In
86	2	Breathe Out
88	2	Deep Breath and Hold
90	3	Hold1
93	3	Hold2
96	3	Hold3
99	3	Hold4
102	3	Hold5
105	3	Hold6
108	10	Rest
118	2	Get Ready
120	2	Breathe In
122	2	Breathe Out
124	2	Deep Breath and Hold
126	3	Hold1
129	3	Hold2
132	3	Hold3
135	3	Hold4
138	3	Hold5
141	3	Hold6
144	10	Rest
154	2	Get Ready
156	2	Breathe In
158	2	Breathe Out
160	2	Deep Breath and Hold
162	3	Hold1
165	3	Hold2
168	3	Hold3
171	3	Hold4
174	3	Hold5
177	3	Hold6
180	10	Rest
190	2	Get Ready
192	2	Breathe In
194	2	Breathe Out
196	2	Deep Breath and Hold
198	3	Hold1
201	3	Hold2
204	3	Hold3
207	3	Hold4
210	3	Hold5
213	3	Hold6
216	10	Rest
226	2	Get Ready
228	2	Breathe In
230	2	Breathe Out
232	2	Deep Breath and Hold
234	3	Hold1
237	3	Hold2
240	3	Hold3
243	3	Hold4
246	3	Hold5
249	3	Hold6
